ccode1,ccode2,state.destination.name,state.destination.abb,state.origin.name,state.origin.abb,dyad.id,riv.strategic.interv,year,rivalry.strategic.positional,pts.gradient,riv.strategic.positional,trade,polyarchy.additive.gradient,alliance.defense,arms.inverse,immigrant.population,gdppc.gradient,ref.flow,riv.strategic.spatial,arms,rivalry.strategic.ideological,riv.strategic,remittances,contiguity,rivalry.strategic.interv,min.distance,remit,trips,rivalry.strategic.spatial,riv.strategic.ideological,contiguity.any
620,200,United Kingdom,UKG,Libya,LIB,620200,0.0,2011,,-4.0,0.0,130.6346,0.6880813,0.0,0.0,,34477.61,275.0,0.0,0.0,,0.0,,0.0,,2157.799554,0.0,0.0,,0.0,0.0
645,750,India,IND,Iraq,IRQ,645750,0.0,2011,,-1.0,0.0,734.7649,0.1467752,0.0,0.0,,-3258.508,0.0,0.0,0.0,,0.0,,0.0,,2065.091996,0.0,0.0,,0.0,0.0
70,20,Canada,CAN,Mexico,MEX,7020,0.0,2011,,-4.0,0.0,10609.99,0.09047615,0.0,5.6,,39369.18,293.0,0.0,0.0,,0.0,,0.0,,1832.882767,0.0,1695363.0,,0.0,0.0
780,2,United States of America,USA,Sri Lanka,SRI,7802,0.0,2011,,-2.0,0.0,265.9859,0.2492373,0.0,0.0,,45741.22,0.0,0.0,0.0,,0.0,,0.0,,9896.475084,0.0,0.0,,0.0,0.0
780,200,United Kingdom,UKG,Sri Lanka,SRI,780200,0.0,2011,,-4.0,0.0,303.5084,0.2518522,0.0,0.0,,35953.3,0.0,0.0,0.0,,0.0,,0.0,,8351.444911,0.0,167316.0,,0.0,0.0
92,2,United States of America,USA,El Salvador,SAL,922,0.0,2011,,1.0,0.0,3804.508,0.1377189,1.0,0.0,,45159.2,1536.0,0.0,0.0,,0.0,,0.0,,1429.256979,0.0,0.0,,0.0,0.0
360,200,United Kingdom,UKG,Romania,ROM,360200,0.0,2011,,-1.0,0.0,1787.158,0.1179759,1.0,0.0,,30560.39,0.0,0.0,0.0,,0.0,,0.0,,1493.726249,0.0,0.0,,0.0,0.0
483,2,United States of America,USA,Chad,CHA,4832,0.0,2011,,-1.0,0.0,38.83,0.4127926,0.0,0.0,,47907.48,12.0,0.0,0.0,,0.0,,0.0,,7632.04893,0.0,0.0,,0.0,0.0
630,200,United Kingdom,UKG,Iran,IRN,630200,0.0,2011,,-3.0,0.0,297.4666,0.6152035,0.0,0.0,,32531.65,795.0,0.0,0.0,,0.0,,0.0,,3524.100527,0.0,0.0,,0.0,0.0
100,200,United Kingdom,UKG,Colombia,COL,100200,0.0,2011,,-4.0,0.0,446.4884,0.1345064,0.0,0.0,,32394.44,0.0,0.0,0.0,,0.0,,0.0,,7171.07756,0.0,0.0,,0.0,0.0
651,200,United Kingdom,UKG,Egypt,EGY,651200,0.0,2011,,-3.0,0.0,1269.436,0.4114597,0.0,0.0,,36326.99,70.0,0.0,0.0,,0.0,,0.0,,2913.598458,0.0,1075413.0,,0.0,0.0
90,2,United States of America,USA,Guatemala,GUA,902,0.0,2011,,1.0,0.0,6510.712,0.1899464,1.0,0.0,,45913.59,319.0,0.0,0.0,,0.0,,0.0,,1109.311507,0.0,673309.0,,0.0,0.0
101,2,United States of America,USA,Venezuela,VEN,1012,0.0,2011,,0.0,0.0,10438.68,0.2558071,1.0,0.0,,34833.86,766.0,0.0,0.0,,0.0,,0.0,,1740.008538,0.0,854061.0,,0.0,0.0
651,2,United States of America,USA,Egypt,EGY,6512,0.0,2011,,-1.0,0.0,6463.506,0.4088447,0.0,415.0,,46114.91,564.0,0.0,0.0,,0.0,,0.0,,7716.93308,0.0,0.0,,0.0,0.0
651,325,Italy,ITA,Egypt,EGY,651325,0.0,2011,,-2.0,0.0,3117.262,0.3788264,0.0,0.0,,33336.4,47.0,0.0,0.0,,0.0,,0.0,,1076.145888,0.0,0.0,,0.0,0.0
630,750,India,IND,Iran,IRN,630750,0.0,2011,,0.0,0.0,2820.677,0.4994842,0.0,0.0,,-5039.096,30.0,0.0,0.0,,0.0,,0.0,,594.2328159,0.0,0.0,,0.0,0.0
94,2,United States of America,USA,Costa Rica,COS,942,0.0,2011,,0.0,0.0,7746.184,0.002198245,1.0,0.0,,40324.84,2.0,0.0,0.0,,0.0,,0.0,,1594.078922,0.0,0.0,,0.0,0.0
775,750,India,IND,Myanmar,MYA,775750,0.0,2011,,-1.0,0.0,513.1069,0.3675156,0.0,0.0,,412.5599,1991.0,0.0,0.0,,0.0,,1.0,,1.41e-12,0.0,0.0,,0.0,1.0
710,200,United Kingdom,UKG,China,CHN,710200,0.0,2011,,-3.0,0.0,21000.44,0.7587789,0.0,0.0,,34015.32,131.0,0.0,0.0,,0.0,,0.0,,5290.890657,0.0,0.0,,0.0,0.0
651,255,Germany,GMY,Egypt,EGY,651255,0.0,2011,,-3.0,0.0,3922.743,0.4027124,0.0,0.0,,41468.08,2.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
816,220,France,FRN,Vietnam,DRV,816220,0.0,2011,,0.0,0.0,1204.97,0.531231873,0.0,0.0,,39949.81102,0.0,0.0,0.0,,0.0,,0.0,,8430.975532,0.0,0.0,,0.0,0.0
816,740,Japan,JPN,Vietnam,DRV,816740,0.0,2011,,-1.0,0.0,10400.33,0.500619896,0.0,0.0,,43142.33237,0.0,0.0,0.0,,0.0,,0.0,,1631.37499,0.0,0.0,,0.0,0.0
816,800,Thailand,THI,Vietnam,DRV,816800,0.0,2011,,2.0,0.0,6383.5898,0.320508661,0.0,0.0,,3736.433112,60.0,0.0,0.0,,0.0,,5.0,,105.6804,0.0,0.0,,0.0,1.0
816,840,Philippines,PHI,Vietnam,DRV,816840,0.0,2011,,2.0,0.0,805.14001,0.375669206,0.0,0.0,,787.4979688,0.0,0.0,0.0,,0.0,,0.0,,942.2672371,0.0,0.0,,0.0,0.0
816,850,Indonesia,INS,Vietnam,DRV,816850,0.0,2011,,1.0,0.0,2247.55,0.395307685,0.0,0.0,,1872.891896,0.0,0.0,0.0,,0.0,,5.0,,599.7375096,0.0,0.0,,0.0,1.0
816,200,United Kingdom,UKG,Vietnam,DRV,816200,0.0,2011,,-1.0,0.0,646.1,0.5314674,0.0,0.0,,37585.03,79.0,0.0,0.0,,0.0,,0.0,,8510.240646,0.0,0.0,,0.0,0.0
816,2,United States of America,USA,Vietnam,DRV,8162,0.0,2011,,1.0,0.0,4529.2202,0.528852477,0.0,0.0,,47372.94128,15.0,0.0,0.0,,0.0,,0.0,,7028.454758,0.0,0.0,,0.0,0.0
816,210,Netherlands,NTH,Vietnam,DRV,816210,0.0,2011,,-1.0,0.0,669.42999,0.514187529,0.0,0.0,,49538.7439,0.0,0.0,0.0,,0.0,,0.0,,8349.307948,0.0,0.0,,0.0,0.0
704,2,United States of America,USA,Uzbekistan,UZB,7042,0.0,2011,,0.0,0.0,110.33,0.6292637,1.0,0.0,,47322.9,26.0,0.0,0.0,,0.0,,0.0,,6739.200154,0.0,0.0,,0.0,0.0
345,2,United States of America,USA,Yugoslavia,YUG,3452,0.0,2011,,1.0,0.0,0.0,0.144612,0.0,0.0,,43243.56,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
816,255,Germany,GMY,Vietnam,DRV,816255,0.0,2011,,-1.0,0.0,2198.5601,0.52272014,0.0,0.0,,42726.11678,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
811,816,Vietnam,DRV,Cambodia,CAM,811816,0.0,2011,,-1.0,0.0,882.60028,-0.147387521,0.0,0.0,,576.9960574,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
345,255,Germany,GMY,Yugoslavia,YUG,345255,0.0,2011,,-1.0,0.0,0.0,0.1384797,0.0,0.0,,38596.74,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
345,305,Austria,AUS,Yugoslavia,YUG,345305,0.0,2011,,-1.0,0.0,0.0,0.1226179,0.0,0.0,,42277.41,0.0,0.0,0.0,,0.0,,1.0,,,0.0,0.0,,0.0,1.0
705,2,United States of America,USA,Kazakhstan,KZK,7052,0.0,2011,,0.0,0.0,1716.188,0.4840036,1.0,0.0,,39171.19,33.0,0.0,0.0,,0.0,,0.0,,5397.123634,0.0,0.0,,0.0,0.0
345,325,Italy,ITA,Yugoslavia,YUG,345325,0.0,2011,,0.0,0.0,0.0,0.1145937,0.0,0.0,,30465.06,0.0,0.0,0.0,,0.0,,1.0,,,0.0,0.0,,0.0,1.0
345,220,France,FRN,Yugoslavia,YUG,345220,0.0,2011,,0.0,0.0,0.0,0.1469914,0.0,0.0,,35820.43,906.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
816,710,China,CHN,Vietnam,DRV,816710,0.0,2011,,2.0,0.0,25578.32,-0.2273115,0.0,0.0,,3569.703,0.0,0.0,0.0,,0.0,,1.0,,1.41e-12,0.0,0.0,,0.0,1.0
70,42,Dominican Republic,DOM,Mexico,MEX,7042,0.0,2011,,-2.0,0.0,159.05771,-0.001057445,1.0,0.0,,-3538.268029,26.0,0.0,0.0,,0.0,,0.0,,6739.200154,0.0,0.0,,0.0,0.0
70,52,Trinidad and Tobago,TRI,Mexico,MEX,7052,0.0,2011,,-2.0,0.0,242.63768,0.046587659,1.0,0.0,,7465.429707,33.0,0.0,0.0,,0.0,,0.0,,5397.123634,0.0,0.0,,0.0,0.0
702,55,Grenada,GRN,Tajikistan,TAJ,70255,0.0,2011,,0.0,0.0,0.0,-0.4521672,0.0,0.0,,6612.739,5.0,0.0,0.0,,0.0,,0.0,,12237.04162,0.0,0.0,,0.0,0.0
2,20,Canada,CAN,United States of America,USA,220,,2010,0.0,-2.0,,497604.94,-0.021540313,1.0,56.26,291652.0,-928.3248585,618.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,1.0
2,255,Germany,GMY,United States of America,USA,2255,,2010,0.0,-2.0,,122150.84,-0.005533685,1.0,0.0,159326.0,-6586.042008,45.0,,0.0,0.0,0.0,2441.0,0.0,0.0,,,,0.0,,0.0
20,255,Germany,GMY,Canada,CAN,20255,,2010,0.0,0.0,,15929.854,0.016006628,1.0,0.48,21311.0,-5657.717149,0.0,,0.0,0.0,0.0,728.0,0.0,0.0,,,,0.0,,0.0
31,2,United States of America,USA,Bahamas,BHM,312,,2010,0.0,2.0,,4361.3701,0.0,1.0,0.0,37796.0,26453.57021,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,105.6785239,,,0.0,,1.0
40,20,Canada,CAN,Cuba,CUB,4020,,2010,0.0,-2.0,,1113.9144,0.574085444,0.0,0.0,0.0,41757.11289,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2051.455569,,,0.0,,0.0
40,230,Spain,SPN,Cuba,CUB,40230,,2010,0.0,-1.0,,1015.636,0.585860843,0.0,0.0,105748.0,25049.18323,198.0,,0.0,0.0,0.0,36.0,0.0,0.0,5709.464868,,,0.0,,0.0
41,2,United States of America,USA,Haiti,HAI,412,,2010,0.0,1.0,,1904.24,0.271470041,1.0,0.0,545437.0,47711.80741,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,931.8133453,,,0.0,,0.0
41,42,Dominican Republic,DOM,Haiti,HAI,4142,,2010,0.0,1.0,,1298.9709,0.157797739,1.0,0.0,279216.0,4788.78868,0.0,,0.0,0.0,0.0,25.0,1.0,0.0,0.0,,,0.0,,1.0
70,2,United States of America,USA,Mexico,MEX,702,,2010,0.0,-1.0,,391432.5,0.115236455,1.0,82.3,0.0,39512.59307,93.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,1.0
70,255,Germany,GMY,Mexico,MEX,70255,,2010,0.0,-3.0,,16306.164,0.10970277,0.0,0.0,14208.0,32926.55107,0.0,,0.0,0.0,0.0,30.0,0.0,0.0,12237.04162,,,0.0,,0.0
70,20,Canada,CAN,Mexico,MEX,7020,,2010,0.0,-3.0,,33100.965,0.093696142,0.0,4.0,0.0,38584.26821,281.0,,0.0,0.0,0.0,0.0,0.0,0.0,1832.882767,,,0.0,,0.0
70,42,Dominican Republic,DOM,Mexico,MEX,7042,,2010,0.0,-1.0,,1132.9647,0.001564153,1.0,0.0,2591.0,-3410.425659,15.0,,0.0,0.0,0.0,3.0,0.0,0.0,6739.200154,,,0.0,,0.0
70,52,Trinidad and Tobago,TRI,Mexico,MEX,7052,,2010,0.0,-1.0,,271.53351,0.050649902,1.0,0.0,0.0,7822.514876,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5397.123634,,,0.0,,0.0
90,70,Mexico,MEX,Guatemala,GUA,9070,,2010,0.0,1.0,,2080.0369,0.064652832,1.0,0.0,35022.0,6055.519783,8.0,,0.0,0.0,0.0,22.0,1.0,0.0,0.0,,,0.0,,1.0
90,2,United States of America,USA,Guatemala,GUA,902,,2010,0.0,0.0,,8567.457,0.179889287,1.0,0.0,753720.0,45568.11286,0.0,,0.0,0.0,0.0,14.0,0.0,0.0,1109.311507,,,0.0,,0.0
91,2,United States of America,USA,Honduras,HON,912,,2010,0.0,0.0,,6989.7778,0.254940444,1.0,0.0,469202.0,46277.88384,93.0,,0.0,0.0,0.0,9.0,0.0,0.0,1080.24352,,,0.0,,0.0
92,90,Guatemala,GUA,El Salvador,SAL,9290,,2010,0.0,1.0,,1506.7804,-0.04264681,1.0,0.0,14855.0,-741.0970457,5.0,,0.0,0.0,0.0,28.0,1.0,0.0,0.0,,,0.0,,1.0
92,2,United States of America,USA,El Salvador,SAL,922,,2010,0.0,1.0,,5408.4458,0.137242477,1.0,0.0,1116420.0,44827.01581,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,1429.256979,,,0.0,,0.0
93,2,United States of America,USA,Nicaragua,NIC,932,,2010,0.0,1.0,,3004.4705,0.232236255,1.0,0.0,242886.0,46850.60532,17.0,,0.0,0.0,0.0,10.0,0.0,0.0,1140.778272,,,0.0,,0.0
94,2,United States of America,USA,Costa Rica,COS,942,,2010,0.0,2.0,,15277.896,0.001154339,1.0,0.0,82624.0,40174.65954,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1594.078922,,,0.0,,0.0
95,2,United States of America,USA,Panama,PAN,952,,2010,0.0,1.0,,2874.8208,0.07849946,1.0,15.0,98009.0,40387.02642,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,1722.874743,,,0.0,,0.0
100,20,Canada,CAN,Colombia,COL,10020,,2010,0.0,-4.0,,1589.619,0.1417418,0.0,0.0,45569.0,41195.10743,1754.0,,0.0,0.0,0.0,0.0,0.0,0.0,3411.140616,,,0.0,,0.0
100,101,Venezuela,VEN,Colombia,COL,100101,,2010,0.0,-2.0,,1757.4302,-0.083010923,1.0,0.0,604514.0,7330.698877,223.0,,0.0,1.0,1.0,9.0,1.0,0.0,0.0,,,1.0,,1.0
100,130,Ecuador,ECU,Colombia,COL,100130,,2010,0.0,-3.0,,2857.2568,0.010756434,1.0,0.0,170255.0,-1593.352762,7679.0,,0.0,0.0,0.0,21.0,1.0,0.0,0.0,,,0.0,,1.0
100,135,Peru,PER,Colombia,COL,100135,,2010,0.0,-3.0,,2247.6863,0.101060302,1.0,0.0,1708.0,-1229.405126,32.0,,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,,0.0,,1.0
100,140,Brazil,BRA,Colombia,COL,100140,,2010,0.0,-1.0,,3556.2869,0.151544815,1.0,0.0,4185.0,4870.763592,5.0,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,,0.0,,1.0
100,155,Chile,CHL,Colombia,COL,100155,,2010,0.0,-4.0,,2294.0217,0.148687591,1.0,0.0,7019.0,6534.397375,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1468.564829,,,0.0,,0.0
100,160,Argentina,ARG,Colombia,COL,100160,,2010,0.0,-3.0,,1657.6746,0.099247142,1.0,0.0,0.0,4025.858774,22.0,,0.0,0.0,0.0,2.0,0.0,0.0,1982.424823,,,0.0,,0.0
100,210,Netherlands,NTH,Colombia,COL,100210,,2010,0.0,-4.0,,2133.2339,0.147575015,0.0,0.0,12259.0,44090.59742,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,7879.708865,,,0.0,,0.0
100,255,Germany,GMY,Colombia,COL,100255,,2010,0.0,-4.0,,2049.3052,0.157748428,0.0,0.0,14253.0,35537.39029,24.0,,0.0,0.0,0.0,7.0,0.0,0.0,,,,0.0,,0.0
100,325,Italy,ITA,Colombia,COL,100325,,2010,0.0,-3.0,,1332.252,0.13130119,0.0,0.0,23262.0,29600.85357,15.0,,0.0,0.0,0.0,4.0,0.0,0.0,8100.005522,,,0.0,,0.0
100,2,United States of America,USA,Colombia,COL,1002,,2010,0.0,-2.0,,26749.895,0.163282113,1.0,17.0,611971.0,42123.43229,0.0,,0.0,0.0,0.0,33.0,0.0,0.0,1662.291742,,,0.0,,0.0
100,230,Spain,SPN,Colombia,COL,100230,,2010,0.0,-3.0,,1140.2137,0.153517199,0.0,0.0,375710.0,24487.17777,0.0,,0.0,0.0,0.0,40.0,0.0,0.0,5716.540376,,,0.0,,0.0
100,200,United Kingdom,UKG,Colombia,COL,100200,,2010,0.0,-4.0,,1422.308,0.166373457,0.0,0.0,16333.0,32458.02179,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,7171.07756,,,0.0,,0.0
101,20,Canada,CAN,Venezuela,VEN,10120,,2010,0.0,-2.0,,1322.9495,0.224752723,0.0,0.0,11950.0,33864.40856,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3486.314106,,,0.0,,0.0
101,70,Mexico,MEX,Venezuela,VEN,10170,,2010,0.0,1.0,,2080.4324,0.131056581,1.0,0.0,4117.0,-4719.859657,4.0,,0.0,0.0,0.0,5.0,0.0,0.0,1828.293519,,,0.0,,0.0
101,255,Germany,GMY,Venezuela,VEN,101255,,2010,0.0,-2.0,,1761.0028,0.240759351,0.0,0.0,4722.0,28206.69141,0.0,,0.0,0.0,0.0,14.0,0.0,0.0,,,,0.0,,0.0
101,2,United States of America,USA,Venezuela,VEN,1012,,2010,0.0,0.0,,43133.32,0.246293036,1.0,0.0,171891.0,34792.73342,504.0,,0.0,0.0,0.0,20.0,0.0,0.0,1740.008538,,,0.0,,0.0
130,2,United States of America,USA,Ecuador,ECU,1302,,2010,0.0,1.0,,13035.944,0.152525679,1.0,0.0,420751.0,43716.78506,12.0,,0.0,0.0,0.0,80.0,0.0,0.0,2631.270175,,,0.0,,0.0
135,2,United States of America,USA,Peru,PER,1352,,2010,0.0,1.0,,11786.261,0.062221811,1.0,2.34,392455.0,43352.83742,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,2845.444876,,,0.0,,0.0
135,20,Canada,CAN,Peru,PER,13520,,2010,0.0,-1.0,,4643.5518,0.040681498,0.0,30.0,25710.0,42424.51256,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4681.734323,,,0.0,,0.0
135,160,Argentina,ARG,Peru,PER,135160,,2010,0.0,0.0,,1340.8492,-0.00181316,1.0,0.0,83498.0,5255.2639,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,552.729204,,,0.0,,0.0
135,255,Germany,GMY,Peru,PER,135255,,2010,0.0,-1.0,,2489.0459,0.056688126,0.0,0.0,12620.0,36766.79541,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,,0.0
140,2,United States of America,USA,Brazil,BRA,1402,,2010,0.0,-1.0,,54958.871,0.011737298,1.0,14.1,339141.0,37252.6687,35.0,,0.0,0.0,0.0,31.0,0.0,0.0,2833.946588,,,0.0,,0.0
140,255,Germany,GMY,Brazil,BRA,140255,,2010,0.0,-3.0,,21432.922,0.006203613,0.0,0.0,38079.0,30666.62669,0.0,,0.0,0.0,0.0,72.0,0.0,0.0,,,,0.0,,0.0
155,20,Canada,CAN,Chile,CHL,15520,,2010,0.0,0.0,,2726.2688,-0.006945791,0.0,0.0,30855.0,34660.71006,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6692.369177,,,0.0,,0.0
155,101,Venezuela,VEN,Chile,CHL,155101,,2010,0.0,2.0,,715.69873,-0.231698514,1.0,0.0,15414.0,796.3015022,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2049.267019,,,0.0,,0.0
155,160,Argentina,ARG,Chile,CHL,155160,,2010,0.0,1.0,,5609.1177,-0.049440449,1.0,0.0,200969.0,-2508.538602,1.0,,0.0,0.0,0.0,51.0,1.0,0.0,0.0,,,0.0,,1.0
155,211,Belgium,BEL,Chile,CHL,155211,,2010,0.0,1.0,,1291.0077,-0.002188316,0.0,0.0,4859.0,31597.82789,0.0,,0.0,0.0,0.0,32.0,0.0,0.0,10302.43545,,,0.0,,0.0
155,255,Germany,GMY,Chile,CHL,155255,,2010,0.0,0.0,,3796.4397,0.009060837,0.0,0.0,9641.0,29002.99291,0.0,,0.0,0.0,0.0,34.0,0.0,0.0,,,,0.0,,0.0
160,20,Canada,CAN,Argentina,ARG,16020,,2010,0.0,-1.0,,2050.7085,0.042494658,0.0,0.0,21094.0,37169.24866,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7224.190219,,,0.0,,0.0
160,255,Germany,GMY,Argentina,ARG,160255,,2010,0.0,-1.0,,4874.7695,0.058501286,0.0,0.0,7391.0,31511.53151,1.0,,0.0,0.0,0.0,36.0,0.0,0.0,,,,0.0,,0.0
210,255,Germany,GMY,Netherlands,NTH,210255,,2010,0.0,0.0,,220487.86,0.010173413,1.0,0.0,204466.0,-8553.207134,2.0,,0.0,0.0,0.0,431.0,1.0,0.0,,,,0.0,,1.0
220,255,Germany,GMY,France,FRN,220255,,2010,0.0,-1.0,,199286.5,-0.00413364,1.0,0.0,169945.0,1082.278555,4.0,,78.0,0.0,0.0,623.0,1.0,0.0,,,,0.0,,1.0
230,255,Germany,GMY,Spain,SPN,230255,,2010,0.0,-1.0,,68875.203,0.004231229,1.0,27.0,169550.0,11050.21251,5.0,,0.0,0.0,0.0,995.0,0.0,0.0,,,,0.0,,0.0
255,20,Canada,CAN,Germany,GMY,25520,,2010,0.0,0.0,,15929.854,-0.016006628,1.0,0.0,199541.0,5657.717149,0.0,,0.48,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0
290,20,Canada,CAN,Poland,POL,29020,,2010,0.0,0.0,,1212.9026,-0.009467528,1.0,0.0,198476.0,34846.23707,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3843.132216,,,0.0,,0.0
290,211,Belgium,BEL,Poland,POL,290211,,2010,0.0,1.0,,9719.6406,-0.004710053,1.0,0.0,42984.0,31783.3549,0.0,,0.0,0.0,0.0,59.0,0.0,0.0,595.5765102,,,0.0,,0.0
290,255,Germany,GMY,Poland,POL,290255,,2010,0.0,0.0,,89104.641,0.0065391,1.0,0.0,613768.0,29188.51992,10.0,,0.0,0.0,0.0,382.0,1.0,0.0,,,,0.0,,1.0
310,255,Germany,GMY,Hungary,HUN,310255,,2010,0.0,0.0,,42740.688,0.069325896,1.0,0.0,89583.0,28762.24999,0.0,,0.0,0.0,0.0,96.0,0.0,0.0,,,,0.0,,0.0
316,255,Germany,GMY,Czech Republic,CZR,316255,,2010,0.0,0.0,,78085.063,0.007468179,1.0,0.0,54654.0,22024.08099,9.0,,0.0,0.0,0.0,36.0,1.0,0.0,,,,0.0,,1.0
317,255,Germany,GMY,Slovakia,SLO,317255,,2010,0.0,0.0,,24412.539,0.021714806,1.0,0.0,39010.0,25186.44281,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,,,,0.0,,0.0
339,325,Italy,ITA,Albania,ALB,339325,,2010,0.0,0.0,,2058.9631,0.133555087,1.0,0.0,522647.0,31757.14924,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,73.37341428,,,0.0,,1.0
343,255,Germany,GMY,Macedonia,MAC,343255,,2010,0.0,-1.0,,1372.0367,0.178101129,0.0,0.0,99646.0,37226.86724,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0
344,255,Germany,GMY,Croatia,CRO,344255,,2010,0.0,0.0,,3351.5305,0.026983631,1.0,0.0,359367.0,28278.85897,109.0,,0.0,0.0,0.0,35.0,0.0,0.0,,,,0.0,,0.0
344,325,Italy,ITA,Croatia,CRO,344325,,2010,0.0,1.0,,4742.1929,0.000536393,1.0,0.0,27706.0,22342.32226,0.0,,0.0,0.0,0.0,4.0,3.0,0.0,35.56981216,,,0.0,,1.0
344,346,Bosnia and Herzegovina,BOS,Croatia,CRO,344346,,2010,0.0,1.0,,2106.9851,-0.233966902,1.0,0.0,9734.0,-9034.097686,0.0,,0.0,0.0,1.0,611.0,1.0,0.0,0.0,,,1.0,,1.0
345,2,United States of America,USA,Yugoslavia,YUG,3452,,2010,0.0,1.0,,0.0,0.141893961,0.0,0.0,0.0,42962.20939,95.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0
345,255,Germany,GMY,Yugoslavia,YUG,345255,,2010,0.0,-1.0,,0.0,0.136360276,0.0,0.0,0.0,36376.16738,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0
345,305,Austria,AUS,Yugoslavia,YUG,345305,,2010,0.0,0.0,,0.0,0.117928976,0.0,0.0,0.0,41247.96341,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,1.0
345,325,Italy,ITA,Yugoslavia,YUG,345325,,2010,0.0,0.0,,0.0,0.109913038,0.0,0.0,0.0,30439.63067,35.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,1.0
345,220,France,FRN,Yugoslavia,YUG,345220,,2010,0.0,0.0,,0.0,0.140493916,0.0,0.0,0.0,35293.88883,548.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0
346,255,Germany,GMY,Bosnia and Herzegovina,BOS,346255,,2010,0.0,-1.0,,1395.9781,0.260950533,0.0,0.0,252262.0,37312.95666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0
346,325,Italy,ITA,Bosnia and Herzegovina,BOS,346325,,2010,0.0,0.0,,1376.3788,0.234503295,0.0,0.0,35570.0,31376.41994,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,155.8578288,,,0.0,,0.0
346,344,Croatia,CRO,Bosnia and Herzegovina,BOS,346344,,2010,0.0,-1.0,,2106.9851,0.233966902,1.0,0.0,532528.0,9034.097686,0.0,,0.0,0.0,1.0,15.0,1.0,0.0,0.0,,,1.0,,1.0
346,349,Slovenia,SLV,Bosnia and Herzegovina,BOS,346349,,2010,0.0,-1.0,,1651.5081,0.248498946,0.0,0.0,82669.0,18963.77934,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,55.99610774,,,0.0,,0.0
349,255,Germany,GMY,Slovenia,SLV,349255,,2010,0.0,0.0,,9698.5527,0.012451587,1.0,0.0,33449.0,18349.17732,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,,,,0.0,,0.0
350,255,Germany,GMY,Greece,GRC,350255,,2010,0.0,-1.0,,9824.0098,0.008600957,1.0,0.0,470350.0,14868.68315,0.0,,0.0,0.0,0.0,46.0,0.0,0.0,,,,0.0,,0.0
355,255,Germany,GMY,Bulgaria,BUL,355255,,2010,0.0,-1.0,,4979.9136,0.106913578,1.0,0.0,74675.0,34944.7815,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0
360,2,United States of America,USA,Romania,ROM,3602,,2010,0.0,1.0,,1723.1589,0.114884604,1.0,19.2,171253.0,40076.60317,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,6362.445449,,,0.0,,0.0
360,255,Germany,GMY,Romania,ROM,360255,,2010,0.0,-1.0,,18492.986,0.109350919,1.0,0.0,134911.0,33490.56116,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,,,,0.0,,0.0
